Id,Label,modularity_class,indegree,outdegree,Degree,pageranks,eigencentrality,stat_inf_class,componentnumber,strongcompnum,weighted indegree,weighted outdegree,Weighted Degree,clustering,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
sheri.cromwell,,8,2,8,10,0.000379,0.070231,0,0,1151,2,8,10,0.482143,4,0.320507,0.351374,1342.608313
stephanie.panus,,4,3,7,10,0.000495,0.099078,0,0,1151,3,7,10,0.404762,4,0.327957,0.358406,3082.9019
stephanie.sever,,1,3,2,5,0.000406,0.098086,0,0,1151,3,2,5,0.25,5,0.277681,0.299518,1209.17807
stephen.douglas,,2,3,2,5,0.000453,0.08165,0,0,1151,3,2,5,0.5,5,0.273362,0.293812,343.176207
susan.bailey,,5,3,3,6,0.000495,0.099078,0,0,1151,3,3,6,1,5,0.279703,0.303857,0
susan.flynn,,5,3,3,6,0.000495,0.099078,0,0,1151,3,3,6,1,5,0.279703,0.303857,0
sylvia.sauseda,,5,1,0,1,0.000299,0.035189,0,0,309,1,0,1,0,0,0,0,0
tom.moran,,5,3,2,5,0.000495,0.099078,0,0,1151,3,2,5,1,5,0.273362,0.293812,0
tracy.foy,,5,1,0,1,0.000299,0.035189,0,0,28,1,0,1,0,0,0,0,0
wayne.gresham,,5,2,0,2,0.000379,0.070231,0,0,27,2,0,2,1,0,0,0,0
yao.apasu,,5,3,0,3,0.000495,0.099078,0,0,0,3,0,3,1,0,0,0,0
marla.barnard,,6,1,1,2,0.000194,0.027855,0,0,1151,1,1,2,0,4,0.299538,0.312801,540.438384
martha.keesler,,8,0,6,6,0.000167,0,0,0,1340,0,6,6,0.366667,4,0.309563,0.340562,0
martin.lin,,7,1,1,2,0.000268,0.020029,0,0,1151,1,1,2,0,5,0.290884,0.305135,0
martina.angelova,,7,0,1,1,0.000167,0,0,0,1341,0,1,1,0,5,0.290942,0.305229,0
marvia.jefferson,,3,1,1,2,0.000194,0.027855,0,0,1151,1,1,2,0,5,0.303972,0.334804,0
mary.bailey,,6,1,1,2,0.000268,0.020029,0,0,1151,1,1,2,1,4,0.299495,0.312761,0
mary.clark,,2,1,2,3,0.000261,0.04176,0,0,1151,1,2,3,0.5,4,0.299754,0.313404,0
mary.gray,,5,2,1,3,0.000274,0.062897,0,0,1151,2,1,3,0,5,0.269806,0.287825,383.006192
mary.joyce,,4,2,1,3,0.000323,0.056535,0,0,1151,2,1,3,0.5,5,0.258829,0.266313,0
mary.miller,,0,2,1,3,0.000383,0.022541,0,0,1151,2,1,3,1,5,0.270863,0.285431,0
maryhelen.martinez,,5,0,2,2,0.000167,0,0,0,1342,0,2,2,1,5,0.274507,0.292386,0
matt.motsinger,,1,0,2,2,0.000167,0,0,0,1343,0,2,2,0.5,5,0.317764,0.330731,0
matthew.dawson,,5,2,1,3,0.000362,0.063889,0,0,1151,2,1,3,1,5,0.269806,0.287825,0
matthias.lee,,5,1,1,2,0.000246,0.035042,0,0,1151,1,1,2,1,5,0.266993,0.279106,0
maureen.raymond,,6,1,3,4,0.000268,0.020029,0,0,1151,1,3,4,0.666667,4,0.328113,0.343258,0
maxine.levingston,,0,0,10,10,0.000167,0,0,0,1344,0,10,10,0.466667,4,0.358377,0.377952,0
mechelle.atwood,,3,0,1,1,0.000167,0,0,0,1345,0,1,1,0,5,0.304029,0.334884,0
melissa.becker,,0,2,2,4,0.000332,0.03532,0,0,1151,2,2,4,0,4,0.321202,0.349968,5606.456102
melissa.murphy,,5,3,2,5,0.00039,0.091743,0,0,1151,3,2,5,0.333333,5,0.27646,0.298875,835.284608
melissa.videtto,,1,0,1,1,0.000167,0,0,0,1346,0,1,1,0,5,0.245649,0.254265,0
meredith.philipp,,2,2,4,6,0.000334,0.079094,0,0,1151,2,4,6,0.416667,4,0.329782,0.344825,9.152884
messaging.agent,,7,0,1,1,0.000167,0,0,0,1347,0,1,1,0,5,0.290942,0.305229,0
michael.bridges,,5,2,1,3,0.000362,0.063889,0,0,1151,2,1,3,1,5,0.269806,0.287825,0
michael.burke,,0,0,1,1,0.000167,0,0,0,1348,0,1,1,0,5,0.255983,0.265325,0
michael.eiben,,8,1,1,2,0.000194,0.027855,0,0,1151,1,1,2,0,5,0.258765,0.267181,2104.164131
michael.grimes,,6,1,2,3,0.000239,0.037334,0,0,1151,1,2,3,1,4,0.304731,0.322485,0
michael.hicks,,6,1,1,2,0.000261,0.04176,0,0,1151,1,1,2,0,4,0.299451,0.312681,0
michael.kass,,2,0,1,1,0.000167,0,0,0,1349,0,1,1,0,5,0.268782,0.278233,0
michael.moscoso,,5,2,1,3,0.000274,0.062897,0,0,1151,2,1,3,0,5,0.303972,0.334804,2354.153154
michael.neves,,5,1,1,2,0.000246,0.035042,0,0,1151,1,1,2,0,5,0.269806,0.287825,0
michael.ratner,,0,1,1,2,0.000304,0.007465,0,0,1151,1,1,2,0,6,0.234881,0.245251,0
michael.schilmoeller,,7,1,1,2,0.000268,0.020029,0,0,1151,1,1,2,0,5,0.290884,0.305135,0
michael.slade,,5,1,1,2,0.000246,0.035042,0,0,1151,1,1,2,0,5,0.269806,0.287825,0
michael.terraso,,6,1,1,2,0.000261,0.04176,0,0,1151,1,1,2,0,4,0.299451,0.312681,0
michelle.blaine,,4,0,1,1,0.000167,0,0,0,1350,0,1,1,0,5,0.276962,0.285068,0
a..hope,,4,1,0,1,0.000229,0.014775,0,0,302,1,0,1,0,0,0,0,0
aaron.brown,,4,1,0,1,0.000229,0.014775,0,0,301,1,0,1,0,0,0,0,0
brian.schaffer,,4,1,0,1,0.000229,0.014775,0,0,299,1,0,1,0,0,0,0,0
cindy.skinner,,2,2,0,2,0.000267,0.032389,0,0,120,2,0,2,0,0,0,0,0
cynthia.barrow,,4,1,0,1,0.000229,0.014775,0,0,298,1,0,1,0,0,0,0,0
david.baumbach,,4,2,0,2,0.000257,0.042629,0,0,297,2,0,2,0,0,0,0,0
debi.vanwey,,4,1,0,1,0.000229,0.014775,0,0,296,1,0,1,0,0,0,0,0
diane.taylor,,4,1,0,1,0.000229,0.014775,0,0,295,1,0,1,0,0,0,0,0
dolores.lenfest,,4,1,0,1,0.000229,0.014775,0,0,294,1,0,1,0,0,0,0,0
drew.lynch,,4,1,0,1,0.000229,0.014775,0,0,293,1,0,1,0,0,0,0,0
gary.buck,,4,1,0,1,0.000229,0.014775,0,0,292,1,0,1,0,0,0,0,0
kalen.pieper,,4,1,0,1,0.000229,0.014775,0,0,290,1,0,1,0,0,0,0,0
kathryn.schultea,,4,1,0,1,0.000229,0.014775,0,0,289,1,0,1,0,0,0,0,0
kathy.neal,,4,1,0,1,0.000229,0.014775,0,0,288,1,0,1,0,0,0,0,0
kimberly.rizzi,,4,2,0,2,0.000257,0.042629,0,0,287,2,0,2,0,0,0,0,0
kriste.sullivan,,4,1,0,1,0.000229,0.014775,0,0,286,1,0,1,0,0,0,0,0
molly.magee,,7,2,1,3,0.00033,0.034804,0,0,1151,2,1,3,0,5,0.290884,0.305135,553.39255
neil.davies,,1,1,8,9,0.000229,0.014775,0,0,1151,1,8,9,0.392857,4,0.399769,0.425225,2019.162053
nigel.sellens,,4,1,0,1,0.000229,0.014775,0,0,285,1,0,1,0,0,0,0,0
norma.villarreal,,4,3,4,7,0.000358,0.062659,0,0,1151,3,4,7,0.466667,4,0.327284,0.342695,2136.48171
pam.butler,,4,1,0,1,0.000229,0.014775,0,0,284,1,0,1,0,0,0,0,0
peter.vecchio,,4,1,0,1,0.000229,0.014775,0,0,283,1,0,1,0,0,0,0,0
rick.johnson,,4,1,1,2,0.000229,0.014775,0,0,1151,1,1,2,0,5,0.258829,0.266313,0
ryan.seleznov,,4,2,0,2,0.000257,0.042629,0,0,282,2,0,2,0,0,0,0,0
shanna.funkhouser,,2,2,1,3,0.000267,0.032389,0,0,1151,2,1,3,0,4,0.296752,0.308542,392.317886
sharon.butcher,,4,1,0,1,0.000229,0.014775,0,0,281,1,0,1,0,0,0,0,0
sheila.walton,,2,3,1,4,0.000475,0.05596,0,0,1151,3,1,4,0.166667,5,0.290884,0.305135,765.917281
tara.rozen,,4,1,0,1,0.000229,0.014775,0,0,31,1,0,1,0,0,0,0,0
timothy.callahan,,4,1,0,1,0.000229,0.014775,0,0,30,1,0,1,0,0,0,0,0
trey.cash,,4,1,1,2,0.000229,0.014775,0,0,1151,1,1,2,0,5,0.258829,0.266313,0
valeria.hope,,4,1,0,1,0.000229,0.014775,0,0,29,1,0,1,0,0,0,0,0
michelle.lawless,,4,0,1,1,0.000167,0,0,0,1351,0,1,1,0,5,0.276962,0.285068,0
michelle.lokay,,0,2,2,4,0.000356,0.019747,0,0,1151,2,2,4,1,5,0.272214,0.288645,0
michelle.vitrella,,7,0,2,2,0.000167,0,0,0,1352,0,2,2,0.5,4,0.328375,0.359036,0
mika.watanabe,,6,1,1,2,0.000239,0.037334,0,0,1151,1,1,2,1,4,0.299495,0.312761,0
mike.bryant,,0,1,1,2,0.000219,0.012282,0,0,1151,1,1,2,0,5,0.270863,0.285431,0
mike.fowler,,5,1,1,2,0.000283,0.028847,0,0,1151,1,1,2,0,5,0.26641,0.280456,0
mike.jordan,,2,2,2,4,0.00034,0.049011,0,0,1151,2,2,4,1,5,0.30509,0.336974,0
adriana.cortes,,2,1,0,1,0.000204,0.017614,0,0,130,1,0,1,0,0,0,0,0
amy.rios,,2,1,0,1,0.000204,0.017614,0,0,129,1,0,1,0,0,0,0,0
angie.collins,,2,1,0,1,0.000204,0.017614,0,0,127,1,0,1,0,0,0,0,0
blanca.bollom,,2,1,0,1,0.000204,0.017614,0,0,125,1,0,1,0,0,0,0,0
brenda.johnston,,2,1,0,1,0.000204,0.017614,0,0,124,1,0,1,0,0,0,0,0
candy.willard,,2,1,0,1,0.000204,0.017614,0,0,123,1,0,1,0,0,0,0,0
cheryl.taake,,2,1,0,1,0.000204,0.017614,0,0,122,1,0,1,0,0,0,0,0
christina.johnson,,2,1,0,1,0.000204,0.017614,0,0,121,1,0,1,0,0,0,0,0
dan.bruce,,2,1,0,1,0.000204,0.017614,0,0,118,1,0,1,0,0,0,0,0
danielle.stephens,,2,1,0,1,0.000204,0.017614,0,0,117,1,0,1,0,0,0,0,0
deb.gebhardt,,2,1,0,1,0.000204,0.017614,0,0,116,1,0,1,0,0,0,0,0
debbie.yates,,2,1,0,1,0.000204,0.017614,0,0,115,1,0,1,0,0,0,0,0
deedee.deshayes,,2,1,0,1,0.000204,0.017614,0,0,114,1,0,1,0,0,0,0,0
deryle.harsell,,2,1,0,1,0.000204,0.017614,0,0,113,1,0,1,0,0,0,0,0
dorothy.dalton,,2,1,0,1,0.000204,0.017614,0,0,112,1,0,1,0,0,0,0,0
dortha.gray,,2,1,0,1,0.000204,0.017614,0,0,111,1,0,1,0,0,0,0,0
emilio.vicens,,2,1,0,1,0.000204,0.017614,0,0,110,1,0,1,0,0,0,0,0
eric.gonzales,,2,1,0,1,0.000204,0.017614,0,0,109,1,0,1,0,0,0,0,0
gina.calderon,,2,1,0,1,0.000204,0.017614,0,0,107,1,0,1,0,0,0,0,0
greg.curran,,2,1,0,1,0.000204,0.017614,0,0,106,1,0,1,0,0,0,0,0
greg.nikkel,,2,1,0,1,0.000204,0.017614,0,0,105,1,0,1,0,0,0,0,0
habiba.bayi,,2,1,0,1,0.000204,0.017614,0,0,104,1,0,1,0,0,0,0,0
jere.overdyke,,2,1,0,1,0.000204,0.017614,0,0,101,1,0,1,0,0,0,0,0
jody.pierce,,2,1,0,1,0.000204,0.017614,0,0,100,1,0,1,0,0,0,0,0
john.pavetto,,2,2,0,2,0.000284,0.052656,0,0,99,2,0,2,0,0,0,0,0
john.walt,,2,1,0,1,0.000204,0.017614,0,0,98,1,0,1,0,0,0,0,0
jose.trevino,,2,1,0,1,0.000204,0.017614,0,0,97,1,0,1,0,0,0,0,0
karina.prizont,,0,2,0,2,0.000369,0.027873,0,0,96,2,0,2,0.5,0,0,0,0
katherine.benedict,,2,1,0,1,0.000204,0.017614,0,0,95,1,0,1,0,0,0,0,0
laurie.davidson,,2,1,0,1,0.000204,0.017614,0,0,93,1,0,1,0,0,0,0,0
linda.trevino,,0,2,0,2,0.000256,0.029896,0,0,92,2,0,2,0,0,0,0,0
lisa.sawyer,,0,2,0,2,0.000256,0.029896,0,0,91,2,0,2,0,0,0,0,0
lyle.bernard,,2,1,0,1,0.000204,0.017614,0,0,90,1,0,1,0,0,0,0,0
maria.maldonado,,2,1,0,1,0.000204,0.017614,0,0,89,1,0,1,0,0,0,0,0
marsha.schiller,,2,1,0,1,0.000204,0.017614,0,0,88,1,0,1,0,0,0,0,0
mary.browning,,2,1,0,1,0.000204,0.017614,0,0,87,1,0,1,0,0,0,0,0
nicki.daw,,2,1,13,14,0.000204,0.017614,1,0,1151,1,13,14,0.461538,4,0.399615,0.42643,195.621105
patrick.wade,,2,1,0,1,0.000204,0.017614,0,0,86,1,0,1,0,0,0,0,0
paul.quilkey,,2,2,0,2,0.000306,0.037643,0,0,85,2,0,2,0.5,0,0,0,0
peggy.mccurley,,2,2,2,4,0.000232,0.045469,0,0,1151,2,2,4,0.333333,5,0.323406,0.355698,223.458774
pierre.aury,,2,1,0,1,0.000204,0.017614,0,0,84,1,0,1,0,0,0,0,0
rachel.feldt,,2,1,0,1,0.000204,0.017614,0,0,83,1,0,1,0,0,0,0,0
randal.maffett,,2,1,1,2,0.000204,0.017614,0,0,1151,1,1,2,0,5,0.258894,0.266434,115.352357
regina.karsolich,,2,1,0,1,0.000204,0.017614,0,0,82,1,0,1,0,0,0,0,0
richard.harper,,2,1,0,1,0.000204,0.017614,0,0,81,1,0,1,0,0,0,0,0
rick.bergsieker,,2,1,1,2,0.000204,0.017614,0,0,1151,1,1,2,0,4,0.296752,0.308542,0
rosalinda.resendez,,2,1,0,1,0.000204,0.017614,0,0,73,1,0,1,0,0,0,0,0
rosemary.leblanc,,2,1,0,1,0.000204,0.017614,0,0,72,1,0,1,0,0,0,0,0
scott.tholan,,6,3,1,4,0.0004,0.079403,0,0,1151,3,1,4,0.833333,5,0.290884,0.305135,0
sophie.patel,,2,1,0,1,0.000204,0.017614,0,0,71,1,0,1,0,0,0,0,0
stacey.dempsey,,2,1,0,1,0.000204,0.017614,0,0,70,1,0,1,0,0,0,0,0
stephen.horn,,2,1,0,1,0.000204,0.017614,0,0,69,1,0,1,0,0,0,0,0
steve.hotte,,0,4,4,8,0.000559,0.04762,0,0,1151,4,4,8,0.45,4,0.348103,0.377009,15312.72527
steve.nagy,,2,1,0,1,0.000204,0.017614,0,0,68,1,0,1,0,0,0,0,0
sue.ford,,2,1,2,3,0.000204,0.017614,0,0,1151,1,2,3,0.5,5,0.272107,0.282433,0
susan.lopez,,2,1,0,1,0.000204,0.017614,0,0,66,1,0,1,0,0,0,0,0
thomas.meers,,0,2,0,2,0.000342,0.025079,0,0,40,2,0,2,0,0,0,0,0
thomas.white,,2,1,0,1,0.000204,0.017614,0,0,64,1,0,1,0,0,0,0,0
thor.lien,,2,1,0,1,0.000204,0.017614,0,0,63,1,0,1,0,0,0,0,0
yolanda.arriaga,,2,1,0,1,0.000204,0.017614,0,0,62,1,0,1,0,0,0,0,0
yolanda.martinez,,2,1,0,1,0.000204,0.017614,0,0,61,1,0,1,0,0,0,0,0
zulie.flores,,2,1,0,1,0.000204,0.017614,0,0,60,1,0,1,0,0,0,0,0
mike.roberts,,7,1,3,4,0.000268,0.020029,0,0,1151,1,3,4,0.666667,4,0.312632,0.331847,168.790618
mike.wellings,,3,0,1,1,0.000167,0,0,0,1353,0,1,1,0,5,0.304029,0.334884,0
milnthorp,,1,0,1,1,0.000167,0,0,0,1354,0,1,1,0,5,0.295921,0.310948,0
moazzam.khoja,,5,0,1,1,0.000167,0,0,0,1355,0,1,1,0,5,0.267018,0.279133,0
molly.harris,,2,3,3,6,0.000508,0.085044,0,0,1151,3,3,6,0.5,5,0.279703,0.303857,1451.720691
molly.sample,,0,0,1,1,0.000167,0,0,0,1356,0,1,1,0,6,0.234941,0.245373,0
morris.brassfield,,0,1,1,2,0.000304,0.007465,0,0,1151,1,1,2,0,6,0.234881,0.245251,0
nailia.dindarova,,6,1,2,3,0.000239,0.037334,0,0,1151,1,2,3,1,4,0.304731,0.322485,0
nancy.bagot,,0,1,4,5,0.000219,0.012282,0,0,1151,1,4,5,0.583333,5,0.300536,0.3232,0
nancy.hernandez,,2,0,2,2,0.000167,0,0,0,1357,0,2,2,1,5,0.305147,0.337052,0
nelson,,0,0,1,1,0.000167,0,0,0,1358,0,1,1,0,5,0.270923,0.285534,0
nelson.neale,,7,0,1,1,0.000167,0,0,0,1359,0,1,1,0,5,0.290942,0.305229,0
nicole.hunter,,5,1,1,2,0.000246,0.035042,0,0,1151,1,1,2,0,5,0.269806,0.287825,0
nina.garcia,,6,0,1,1,0.000167,0,0,0,1360,0,1,1,0,4,0.299509,0.312771,0
nita.garcia,,5,0,1,1,0.000167,0,0,0,1361,0,1,1,0,5,0.26647,0.280562,0
no.address,,2,0,5,5,0.000167,0,0,0,1362,0,5,5,0.6,4,0.349385,0.366426,0
norman.levine,,6,0,1,1,0.000167,0,0,0,1363,0,1,1,0,4,0.299509,0.312771,0
osman.sezgen,,7,1,1,2,0.000268,0.020029,0,0,1151,1,1,2,0,5,0.290884,0.305135,0
outlook.team,,2,0,13,13,0.000167,0,1,0,1364,0,13,13,0.192308,3,0.405115,0.424016,0
pam.metoyer,,2,0,1,1,0.000167,0,0,0,1365,0,1,1,0,5,0.268782,0.278233,0
pamela.daily,,0,1,1,2,0.000304,0.007465,0,0,1151,1,1,2,0,6,0.234881,0.245251,0
park.account,,6,0,1,1,0.000167,0,0,0,1366,0,1,1,0,4,0.299509,0.312771,0
patricia.cini,,5,2,1,3,0.000362,0.063889,0,0,1151,2,1,3,1,5,0.26641,0.280456,0
patricia.tlapek,,7,1,1,2,0.000268,0.020029,0,0,1151,1,1,2,0,5,0.290884,0.305135,0
patti.thompson,,3,1,1,2,0.000194,0.027855,0,0,1151,1,1,2,0,5,0.303972,0.334804,0
paul.cherry,,0,1,1,2,0.000304,0.007465,0,0,1151,1,1,2,0,6,0.234881,0.245251,0
paul.dawson,,6,2,2,4,0.000334,0.079094,0,0,1151,2,2,4,1,4,0.304731,0.322485,0
paul.finken,,5,1,1,2,0.000246,0.035042,0,0,1151,1,1,2,0,5,0.269806,0.287825,0
paul.hennemeyer,,6,1,1,2,0.000239,0.037334,0,0,1151,1,1,2,0,5,0.284929,0.299333,0
paul.jordan,,1,0,2,2,0.000167,0,0,0,1367,0,2,2,1,5,0.297662,0.314402,0
paul.parrish,,8,0,1,1,0.000167,0,0,0,1368,0,1,1,0,5,0.264567,0.276514,0
paul.radous,,4,2,3,5,0.000362,0.063889,0,0,1151,2,3,5,0.666667,5,0.293851,0.315943,20.714899
paula.corey,,7,1,1,2,0.000268,0.020029,0,0,1151,1,1,2,0,5,0.290884,0.305135,0
paulette.obrecht,,8,0,5,5,0.000167,0,0,0,1369,0,5,5,0.5,4,0.30759,0.329036,0
paulo.issler,,7,1,1,2,0.000268,0.020029,0,0,1151,1,1,2,0,5,0.290884,0.305135,0
perfmgmt,,2,0,7,7,0.000167,0,1,0,1370,0,7,7,0.071429,4,0.406385,0.43012,0
pete.gohm,,6,0,1,1,0.000167,0,0,0,1371,0,1,1,0,4,0.299509,0.312771,0
peter.berzins,,1,0,3,3,0.000167,0,0,0,1372,0,3,3,0.833333,4,0.344684,0.37008,0
peter.feltman,,5,1,1,2,0.000246,0.035042,0,0,1151,1,1,2,0,5,0.269806,0.287825,0
peter.styles,,6,2,2,4,0.000334,0.079094,0,0,1151,2,2,4,1,4,0.304731,0.322485,0
peter.weidler,,6,0,1,1,0.000167,0,0,0,1373,0,1,1,0,4,0.299509,0.312771,0
phil.lowry,,0,3,1,4,0.000521,0.030006,0,0,1151,3,1,4,1,5,0.255923,0.265212,0
pinnamaneni.krishnarao,,7,1,1,2,0.000268,0.020029,0,0,1151,1,1,2,0,5,0.290884,0.305135,0
postmaster,,6,0,2,2,0.000167,0,0,0,1374,0,2,2,0,4,0.310582,0.333414,0
r..harrington,,1,1,4,5,0.000194,0.027855,0,0,1151,1,4,5,0.833333,4,0.351168,0.378817,0
rakesh.bharati,,7,1,1,2,0.000268,0.020029,0,0,1151,1,1,2,0,5,0.290884,0.305135,0
ravi.thuraisingham,,7,1,1,2,0.000268,0.020029,0,0,1151,1,1,2,0,5,0.290884,0.305135,0
raymond.yeow,,7,1,1,2,0.000268,0.020029,0,0,1151,1,1,2,0,5,0.290884,0.305135,0
rex.rogers,,2,1,1,2,0.000283,0.028847,0,0,1151,1,1,2,0,5,0.268792,0.278247,288.268058
richard.hanagriff,,0,1,1,2,0.000219,0.012282,0,0,1151,1,1,2,0,5,0.270863,0.285431,0
richard.ingersoll,,6,1,4,5,0.000239,0.037334,0,0,1151,1,4,5,0.583333,4,0.328997,0.350329,53.832141
richard.lauer,,3,0,1,1,0.000167,0,0,0,1375,0,1,1,0,5,0.304029,0.334884,0
richard.lewis,,7,1,1,2,0.000268,0.020029,0,0,1151,1,1,2,0,5,0.290884,0.305135,0
richard.lydecker,,1,0,2,2,0.000167,0,0,0,1376,0,2,2,1,4,0.322756,0.336867,0
richard.sage,,5,3,3,6,0.00039,0.091743,0,0,1151,3,3,6,0.333333,5,0.335057,0.37189,7582.848345
a..hueter,,6,1,0,1,0.000239,0.037334,0,0,467,1,0,1,0,0,0,0,0
alfredo.huertas,,6,1,0,1,0.000239,0.037334,0,0,466,1,0,1,0,0,0,0,0
allison.hamilton,,6,1,0,1,0.000239,0.037334,0,0,465,1,0,1,0,0,0,0,0
antoine.duvauchelle,,6,1,0,1,0.000239,0.037334,0,0,464,1,0,1,0,0,0,0,0
bevin.hunter,,6,1,0,1,0.000239,0.037334,0,0,463,1,0,1,0,0,0,0,0
bill.moore,,6,1,0,1,0.000239,0.037334,0,0,462,1,0,1,0,0,0,0,0
dan.staines,,6,1,0,1,0.000239,0.037334,0,0,461,1,0,1,0,0,0,0,0
fino.tiberi,,6,1,0,1,0.000239,0.037334,0,0,460,1,0,1,0,0,0,0,0
frank.rishe,,6,1,0,1,0.000239,0.037334,0,0,459,1,0,1,0,0,0,0,0
fred.sampaio,,6,1,0,1,0.000239,0.037334,0,0,458,1,0,1,0,0,0,0,0
germain.palmer,,6,1,0,1,0.000239,0.037334,0,0,457,1,0,1,0,0,0,0,0
gisele.braz,,6,1,0,1,0.000239,0.037334,0,0,456,1,0,1,0,0,0,0,0
gloria.ogenyi,,6,1,0,1,0.000239,0.037334,0,0,455,1,0,1,0,0,0,0,0
helen.rizzo,,6,1,0,1,0.000239,0.037334,0,0,454,1,0,1,0,0,0,0,0
jan.haizmann,,6,1,0,1,0.000239,0.037334,0,0,453,1,0,1,0,0,0,0,0
jean.dressler,,6,1,0,1,0.000239,0.037334,0,0,452,1,0,1,0,0,0,0,0
joe.allen,,6,1,0,1,0.000239,0.037334,0,0,451,1,0,1,0,0,0,0,0
justyna.ozegalska,,6,1,0,1,0.000239,0.037334,0,0,450,1,0,1,0,0,0,0,0
kara.ausenhus,,6,1,0,1,0.000239,0.037334,0,0,449,1,0,1,0,0,0,0,0
karen.huang,,6,1,0,1,0.000239,0.037334,0,0,448,1,0,1,0,0,0,0,0
kathleen.sullivan,,6,1,0,1,0.000239,0.037334,0,0,447,1,0,1,0,0,0,0,0
kerry.stroup,,6,1,0,1,0.000239,0.037334,0,0,446,1,0,1,0,0,0,0,0
kerryann.irwin,,6,1,0,1,0.000239,0.037334,0,0,445,1,0,1,0,0,0,0,0
kirsten.bellas,,6,1,0,1,0.000239,0.037334,0,0,444,1,0,1,0,0,0,0,0
l..lawrence,,6,1,0,1,0.000239,0.037334,0,0,443,1,0,1,0,0,0,0,0
lisa.assaf,,6,1,0,1,0.000239,0.037334,0,0,442,1,0,1,0,0,0,0,0
llewelyn.hughes,,6,1,0,1,0.000239,0.037334,0,0,441,1,0,1,0,0,0,0,0
lucio.reis,,6,1,0,1,0.000239,0.037334,0,0,440,1,0,1,0,0,0,0,0
lysa.tracy,,6,1,0,1,0.000239,0.037334,0,0,439,1,0,1,0,0,0,0,0
maggy.huson,,6,1,0,1,0.000239,0.037334,0,0,438,1,0,1,0,0,0,0,0
makiko.imai,,6,1,0,1,0.000239,0.037334,0,0,437,1,0,1,0,0,0,0,0
margaret.huson,,6,1,0,1,0.000239,0.037334,0,0,436,1,0,1,0,0,0,0,0
maria.arefieva,,6,1,0,1,0.000239,0.037334,0,0,435,1,0,1,0,0,0,0,0
melinda.pharms,,6,1,0,1,0.000239,0.037334,0,0,434,1,0,1,0,0,0,0,0
merle.glen,,6,1,0,1,0.000239,0.037334,0,0,433,1,0,1,0,0,0,0,0
michael.roan,,6,1,0,1,0.000239,0.037334,0,0,432,1,0,1,0,0,0,0,0
mitchell.taylor,,6,2,0,2,0.000334,0.079094,0,0,431,2,0,2,1,0,0,0,0
mustafa.hussain,,6,1,0,1,0.000239,0.037334,0,0,430,1,0,1,0,0,0,0,0
nancy.hetrick,,6,1,0,1,0.000239,0.037334,0,0,429,1,0,1,0,0,0,0,0
nick.elms,,6,1,0,1,0.000239,0.037334,0,0,428,1,0,1,0,0,0,0,0
pamela.milano,,6,1,0,1,0.000239,0.037334,0,0,427,1,0,1,0,0,0,0,0
patrick.keene,,6,1,0,1,0.000239,0.037334,0,0,426,1,0,1,0,0,0,0,0
philip.davies,,6,1,0,1,0.000239,0.037334,0,0,425,1,0,1,0,0,0,0,0
ramon.alvarez,,6,1,0,1,0.000239,0.037334,0,0,424,1,0,1,0,0,0,0,0
randy.stubbings,,6,1,0,1,0.000239,0.037334,0,0,423,1,0,1,0,0,0,0,0
rita.hartfield,,6,1,2,3,0.000239,0.037334,0,0,1151,1,2,3,1,4,0.299538,0.319873,0
roy.boston,,6,1,0,1,0.000239,0.037334,0,0,422,1,0,1,0,0,0,0,0
sam.leonardo,,6,1,0,1,0.000239,0.037334,0,0,421,1,0,1,0,0,0,0,0
samuel.leonardo,,6,1,0,1,0.000239,0.037334,0,0,420,1,0,1,0,0,0,0,0
scott.reblitz,,6,1,0,1,0.000239,0.037334,0,0,419,1,0,1,0,0,0,0,0
sergio.assad,,6,1,0,1,0.000239,0.037334,0,0,418,1,0,1,0,0,0,0,0
sharonda.stephens,,6,1,3,4,0.000239,0.037334,0,0,1151,1,3,4,1,4,0.311131,0.333896,0
stacey.bolton,,6,1,3,4,0.000239,0.037334,0,0,1151,1,3,4,1,4,0.311131,0.333896,0
stella.chan,,6,1,0,1,0.000239,0.037334,0,0,417,1,0,1,0,0,0,0,0
stephen.burns,,6,2,2,4,0.000334,0.079094,0,0,1151,2,2,4,1,4,0.304731,0.322485,0
susan.lindberg,,4,1,2,3,0.000239,0.037334,0,0,1151,1,2,3,0.333333,4,0.287736,0.302073,2119.325748
takashi.kimura,,6,1,0,1,0.000239,0.037334,0,0,416,1,0,1,0,0,0,0,0
terri.miller,,6,1,0,1,0.000239,0.037334,0,0,415,1,0,1,0,0,0,0,0
teun.van,,6,1,0,1,0.000239,0.037334,0,0,414,1,0,1,0,0,0,0,0
thane.twiggs,,6,1,3,4,0.000239,0.037334,0,0,1151,1,3,4,1,4,0.311131,0.333896,0
tom.fitzgibbon,,6,1,0,1,0.000239,0.037334,0,0,413,1,0,1,0,0,0,0,0
tom.hoatson,,6,1,2,3,0.000239,0.037334,0,0,1151,1,2,3,1,4,0.299538,0.319873,0
vinio.floris,,6,1,0,1,0.000239,0.037334,0,0,412,1,0,1,0,0,0,0,0
w..delainey,,6,1,0,1,0.000239,0.037334,0,0,411,1,0,1,0,0,0,0,0
xi.xi,,6,1,2,3,0.000239,0.037334,0,0,1151,1,2,3,1,4,0.299538,0.319873,0
